plantid	plot	other_notes	subplot	flowering	plant	date	rosettes	r1_longest	r1_leaves	r2_longest	r2_leaves	r3_longest	r3_leaves	r4_longest	r4_leaves	r5_longest	r5_leaves	r6_longest	r6_leaves	plotid	year	notes	n_rosettes	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_20_fixed	modified	status	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	melt_date	snow_new	melt_time	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
5D246	5	NA	D	y	246	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D247	5	tagnf	D	blank	247	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	tagnf	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D248	5	dead	D	n	248	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0		pheno19		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D249	5	NA	D	n	249	2019-06-19T00:00:00Z	one_or_more	62	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D250	5	NA	D	n	250	2019-06-19T00:00:00Z	one_or_more	46	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D251	5	nf	D	blank	251	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA		census20		NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D252	5	NA	D	n	252	2019-06-19T00:00:00Z	one_or_more	36	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D253	5	NA	D	n	253	2019-06-19T00:00:00Z	indist	36	81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D254	5	nf	D	blank	254	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA		census20		NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D256	5	NA	D	y	256	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D257	5	NA	D	y	257	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D258	5	dead	D	n	258	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D259	5	NA	D	n	259	2019-06-19T00:00:00Z	one_or_more	34	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > vegetative > dead_nf	vegetative	dead_nf	FALSE	vegetative	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D260	5	dead	D	n	260	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D261	5	NA	D	y	261	2019-06-19T00:00:00Z	one_or_more	35	22	20	16	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	2				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D262	5	NA	D	y	262	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D263	5	dead	D	n	263	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D264	5	NA	D	y	264	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D265	5	dead	D	n	265	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D266	5	NA	D	y	266	2019-07-10T00:00:00Z	one_or_more	76	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D267	5	nf	D	blank	267	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA		floral20		NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D268	5	NA	D	n	268	2019-06-19T00:00:00Z	one_or_more	31	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D269	5	dead	D	n	269	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0		census20 pheno20 floral20 volatiles20 seeds20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D270	5	nf	D	blank	270	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA		census20 leaf20 licor20		NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D271	5	below tag	D	n	271	2019-06-19T00:00:00Z	one_or_more	27	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D272	5	NA	D	y	272	2019-07-10T00:00:00Z	one_or_more	46	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D273	5	NA	D	n	273	2019-06-19T00:00:00Z	indist	51	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA		pheno19		NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D274	5	NA	D	n	274	2019-06-19T00:00:00Z	one_or_more	46	39	32	21	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	2				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D275	5	NA	D	n	275	2019-06-19T00:00:00Z	indist	21	49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D276	5	dead	D	n	276	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	dead	0				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D277	5	nf	D	blank	277	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA		census20 leaf20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D278	5	nf	D	blank	278	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D280	5	nf	D	blank	280	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D281	5	NA	D	n	281	2019-06-19T00:00:00Z	indist	23	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D282	5	NA	D	y	282	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D283	5	nf	D	blank	283	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D284	5	nf	D	blank	284	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	nf	NA				NA	dead_nf > dead_nf > dead_nf	dead_nf	dead_nf	FALSE	dead_nf	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D285	5	ts	D	n	285	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	ts	0				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D286	5	NA	D	y	286	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D287	5	NA	D	y	287	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D288	5	NA	D	y	288	2019-07-10T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA		census20		NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D289	5	NA	D	y	289	2019-07-10T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D290	5	NA	D	y	290	2019-07-10T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5D291	5	NA	D	y	291	2019-07-17T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5D	2019	blank	NA				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5C201	5	NA	C	y	201	2019-07-19T00:00:00Z	one_or_more	25	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C202	5	NA	C	n	202	2019-06-19T00:00:00Z	one_or_more	33	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C203	5	2ts	C	n	203	2019-06-19T00:00:00Z	one_or_more	27	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	ts	3		pheno18		NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C204	5	nf	C	blank	204	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	nf	NA				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C205	5	dead	C	n	205	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C206	5	dead	C	n	206	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C207	5	NA	C	n	207	2019-06-19T00:00:00Z	one_or_more	27	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C208	5	NA	C	n	208	2019-06-19T00:00:00Z	indist	13	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	NA				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C209	5	NA	C	y	209	2019-07-10T00:00:00Z	one_or_more	26	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C210	5	NA	C	n	210	2019-06-19T00:00:00Z	one_or_more	22	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > vegetative > vegetative	vegetative	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C211	5	below tag	C	n	211	2019-06-19T00:00:00Z	one_or_more	30	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > vegetative > flowering	vegetative	flowering	FALSE	vegetative	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C212	5	NA	C	n	212	2019-06-19T00:00:00Z	one_or_more	25	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	flowering > vegetative > vegetative	flowering	vegetative	FALSE	vegetative	0	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C213	5	nf	C	blank	213	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C214	5	NA	C	y	214	2019-07-19T00:00:00Z	one_or_more	43	38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	blank	1				NA	vegetative > flowering > dead_nf	vegetative	dead_nf	FALSE	flowering	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C215	5	dead	C	n	215	2019-06-19T00:00:00Z	zero	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	dead	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5C216	5	nf	C	blank	216	2019-06-19T00:00:00Z	blank	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5C	2019	nf	NA				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	FALSE	dead_nf	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
