date_collected	plot	subplot	plant	wet_weight_g	dry_weight_g	trichomes	trichomes_AP	leaf_area_cm2	notes	trichome_density	sla	water_content	location	plotid	plantid	year	round	sla_wet	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
2018-06-14T00:00:00Z	3	A	639	0.03202	0.00916	NA	NA	1.297	NA	NA	141.5938864628821	0.7139287945034353	DL	3A	3A639	2018	1	40.505933791380386				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Reduction	Reduction	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	16.103381200615335	23.455927787101434
2018-06-14T00:00:00Z	3	A	657	0.02814	0.00765	NA	NA	1.069	NA	NA	139.73856209150327	0.7281449893390192	MR	3A	3A657	2018	1	37.988628287135754		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Reduction	Reduction	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	16.103381200615335	23.455927787101434
2018-06-14T00:00:00Z	3	B	823	0.03329	0.00967	NA	NA	1.231	NA	NA	127.30093071354706	0.7095223790928207	DR	3B	3B823	2018	1	36.97807149294083				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	1	1	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	B	834	0.02146	0.00568	NA	NA	0.885	NA	NA	155.80985915492957	0.7353215284249767	DL	3B	3B834	2018	1	41.23951537744641				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	B	616	0.02866	0.00717	NA	NA	1.101	NA	NA	153.55648535564853	0.7498255408234473	UL	3B	3B616	2018	1	38.4159106769016				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	B	608	0.04349	0.01075	NA	NA	1.503	NA	NA	139.8139534883721	0.7528167394803404	UM	3B	3B608	2018	1	34.55966888939986				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	C	181	0.01725	0.00579	NA	NA	0.853	NA	NA	147.3229706390328	0.6643478260869565	D/MR	3C	3C181	2018	1	49.449275362318836		leaf20		NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	3	C	139	0.03322	0.00934	NA	NA	1.538	NA	NA	164.66809421841543	0.7188440698374473	UL	3C	3C139	2018	1	46.297411198073455				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	3	C	158	0.03235	0.00712	NA	NA	1.295	NA	NA	181.88202247191012	0.7799072642967542	MM	3C	3C158	2018	1	40.03091190108192				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	3	C	170	0.02906	0.00917	NA	NA	1.257	NA	NA	137.07742639040347	0.6844459738472126	DR	3C	3C170	2018	1	43.25533379215416				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Addition	Addition	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	3	D	189	0.0149	0.00421	NA	NA	0.6	NA	NA	142.51781472684084	0.7174496644295302	DM	3D	3D189	2018	1	40.26845637583892				NA	NA	NA	NA	NA	FALSE	NA	NA	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	D	875	0.01334	0.00346	NA	NA	0.512	NA	NA	147.97687861271677	0.7406296851574213	MM	3D	3D875	2018	1	38.3808095952024				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	D	894	0.01442	0.0036	NA	NA	0.616	NA	NA	171.11111111111111	0.7503467406380028	UL	3D	3D894	2018	1	42.71844660194174				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	3	D	866	0.0241	0.00753	NA	NA	1.055	NA	NA	140.10624169986718	0.6875518672199171	UM	3D	3D866	2018	1	43.77593360995851				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Control	2018-04-29T18:00:00Z	119	2018-04-28T22:00:00Z	118	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	5	A	192	0.01195	0.0036	NA	NA	0.607	NA	NA	168.61111111111111	0.698744769874477	MR	5A	5A192	2018	1	50.79497907949791				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	128.45676240123066	136.3747214915789
2018-06-14T00:00:00Z	5	A	179	0.0315	0.00945	NA	NA	1.274	NA	NA	134.8148148148148	0.7	DL	5A	5A179	2018	1	40.44444444444444				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	128.45676240123066	136.3747214915789
2018-06-14T00:00:00Z	5	A	177	0.01781	0.00518	NA	NA	0.794	NA	NA	153.2818532818533	0.7091521617069062	UL	5A	5A177	2018	1	44.58169567658619				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	128.45676240123066	136.3747214915789
2018-06-14T00:00:00Z	5	A	191	0.0154	0.00438	NA	NA	0.595	NA	NA	135.84474885844747	0.7155844155844155	MM	5A	5A191	2018	1	38.63636363636363				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	128.45676240123066	136.3747214915789
2018-06-14T00:00:00Z	5	B	1	0.02779	0.00794	NA	NA	1.005	NA	NA	126.57430730478589	0.7142857142857143	DR	5B	5B1	2018	1	36.164087801367394		pheno18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	B	11	0.02338	0.00565	NA	NA	0.961	NA	NA	170.08849557522123	0.7583404619332764	DL	5B	5B11	2018	1	41.103507271171935				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	B	24	0.0266	0.007	NA	NA	0.991	NA	NA	141.57142857142856	0.7368421052631579	UL	5B	5B24	2018	1	37.255639097744364				NA	vegetative > tagnf > no_record	vegetative	tagnf	no_record	FALSE	NA	NA	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	B	298	0.02545	0.00745	NA	NA	1.005	NA	NA	134.89932885906038	0.7072691552062869	UR	5B	5B298	2018	1	39.48919449901768				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	C	209	0.03568	0.00959	NA	NA	1.328	NA	NA	138.47758081334726	0.7312219730941704	DM	5C	5C209	2018	1	37.219730941704036				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	16.103381200615335	24.021340290963575
2018-06-14T00:00:00Z	5	C	223	0.02522	0.00615	NA	NA	0.999	NA	NA	162.4390243902439	0.7561459159397304	UL	5C	5C223	2018	1	39.611419508326726				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	16.103381200615335	24.021340290963575
2018-06-14T00:00:00Z	5	C	201	0.01652	0.00675	NA	NA	0.685	NA	NA	101.4814814814815	0.5914043583535109	DR	5C	5C201	2018	1	41.46489104116223				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	16.103381200615335	24.021340290963575
2018-06-14T00:00:00Z	5	C	214	0.02273	0.00626	NA	NA	0.863	NA	NA	137.8594249201278	0.7245930488341399	DL	5C	5C214	2018	1	37.96744390673119				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	16.103381200615335	24.021340290963575
2018-06-14T00:00:00Z	5	D	262	0.02502	0.00734	NA	NA	0.907	NA	NA	123.56948228882834	0.7066346922462031	MM	5D	5D262	2018	1	36.25099920063949				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	D	276	0.0346	0.00825	NA	NA	1.369	NA	NA	165.93939393939394	0.7615606936416185	UR	5D	5D276	2018	1	39.566473988439306				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	D	286	0.02989	0.00946	NA	NA	1.182	NA	NA	124.94714587737843	0.6835061893609903	UM	5D	5D286	2018	1	39.54499832719973				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	5	D	246	0.0231	0.00555	NA	NA	0.766	NA	NA	138.018018018018	0.7597402597402597	DL	5D	5D246	2018	1	33.160173160173166				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-24T19:00:00Z	114	2018-04-24T19:00:00Z	114	Early	119	-5	157	222	212	7.917959090348241	32.20676240123067	40.12472149157891
2018-06-14T00:00:00Z	6	D	46	0.02226	0.00658	NA	NA	0.828	NA	NA	125.83586626139817	0.7044025157232705	DR	6D	6D46	2018	1	37.19676549865229		pheno18		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	6	D	40	0.02332	0.00666	NA	NA	0.776	NA	NA	116.51651651651652	0.7144082332761579	MM	6D	6D40	2018	1	33.27615780445969		pheno18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	6	D	53	0.03578	0.00878	NA	NA	0.994	NA	NA	113.2118451025057	0.7546115148127446	UL	6D	6D53	2018	1	27.780883174958078				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	6	D	50	0.0317	0.00845	NA	NA	0.912	NA	NA	107.92899408284025	0.7334384858044164	DR	6D	6D50	2018	1	28.769716088328078				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	128.45676240123066	135.80930898771678
2018-06-14T00:00:00Z	6	C	108	0.02911	0.00812	NA	NA	0.925	NA	NA	113.91625615763547	0.7210580556509791	UL	6C	6C108	2018	1	31.77602198557197				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	C	82	0.02775	0.0077	NA	NA	1.031	NA	NA	133.89610389610388	0.7225225225225225	DL	6C	6C82	2018	1	37.15315315315315		census20 leaf20 licor20		NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	C	92	0.02557	0.00666	NA	NA	0.812	NA	NA	121.92192192192192	0.7395385217051232	DL	6C	6C92	2018	1	31.755964020336336				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	C	112	0.05215	0.01304	NA	NA	1.421	NA	NA	108.97239263803682	0.7499520613614574	DR	6C	6C112	2018	1	27.248322147651006				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	A	136	0.0326	0.00859	NA	NA	1.009	NA	NA	117.46216530849824	0.7365030674846625	MR	6A	6A136	2018	1	30.950920245398773				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	A	156	0.01983	0.00594	NA	NA	0.771	NA	NA	129.7979797979798	0.7004538577912254	UM	6A	6A156	2018	1	38.88048411497731				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	A	164	0.02627	0.00752	NA	NA	0.828	NA	NA	110.1063829787234	0.7137419109250096	M/UL	6A	6A164	2018	1	31.518842786448417				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	A	127	0.01405	0.00371	NA	NA	0.467	NA	NA	125.87601078167116	0.7359430604982207	DR	6A	6A127	2018	1	33.23843416370107				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	32.20676240123067	39.55930898771677
2018-06-14T00:00:00Z	6	B	19	0.01876	0.00436	NA	NA	0.606	NA	NA	138.9908256880734	0.767590618336887	MM	6B	6B19	2018	1	32.30277185501066				NA	vegetative > vegetative > tagnf	vegetative	vegetative	tagnf	FALSE	0	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	16.103381200615335	23.455927787101434
2018-06-14T00:00:00Z	6	B	2	0.028	0.00849	NA	NA	0.992	NA	NA	116.84334511189635	0.6967857142857142	DR	6B	6B2	2018	1	35.42857142857143				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	16.103381200615335	23.455927787101434
2018-06-14T00:00:00Z	6	B	14	0.0188	0.00505	NA	NA	0.574	NA	NA	113.66336633663366	0.7313829787234043	UL	6B	6B14	2018	1	30.531914893617017				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	16.103381200615335	23.455927787101434
2018-06-14T00:00:00Z	6	B	29	0.03771	0.01048	NA	NA	1.129	NA	NA	107.72900763358778	0.7220896313975073	DL	6B	6B29	2018	1	29.93900822063113		seeds18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	7.3525465864861	16.103381200615335	23.455927787101434
2019-06-28T00:00:00Z	1	A	229	0.04351	0.00908	211	NA	1.305	NA	161.68582375478928	143.72246696035242	0.7913123419903471	DL	1A	1A229	2019	1	29.99310503332567				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2019-06-28T00:00:00Z	1	A	237	0.04444	0.00953	451	NA	1.52	NA	296.7105263157895	159.4963273871983	0.7855535553555355	UL	1A	1A237	2019	1	34.20342034203421		pheno18 pheno20		NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2019-06-28T00:00:00Z	1	A	246	0.00941	0.0018600000000000001	61	NA	0.396	NA	154.04040404040404	212.90322580645162	0.8023379383634431	M/DR	1A	1A246	2019	1	42.082890541976624				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	1	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2019-06-28T00:00:00Z	1	A	250	0.05359	0.01497	468	NA	1.574	NA	297.33163913595934	105.1436205744823	0.720656838962493	MM	1A	1A250	2019	1	29.371151334204143				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2019-06-28T00:00:00Z	1	B	660	0.0236	0.00527	56	NA	0.883	NA	63.42015855039637	167.55218216318784	0.7766949152542373	UL	1B	1B660	2019	1	37.41525423728814				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	1	C	49	0.01091	0.00317	0	NA	0.36	NA	0	113.56466876971608	0.7094408799266727	UR	1C	1C49	2019	1	32.99725022914757		pheno19		NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	1	C	67	0.02318	0.00421	148	NA	0.483	NA	306.41821946169773	114.72684085510689	0.8183779119930975	UL	1C	1C67	2019	1	20.83692838654012		pheno18		NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	1	C	60	0.05822	0.01228	523	NA	1.888	NA	277.0127118644068	153.7459283387622	0.7890759189282034	M/DL	1C	1C60	2019	1	32.42871865338371				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	1	D	24	0.01519	0.00308	107	NA	0.443	NA	241.53498871331828	143.83116883116884	0.7972350230414746	UR	1D	1D24	2019	1	29.163923633969716				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
2019-06-28T00:00:00Z	2	A	176	0.01092	0.00184	7	NA	0.382	NA	18.32460732984293	207.6086956521739	0.8315018315018315	DR	2A	2A176	2019	1	34.981684981684985				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	2	A	164	0.01416	0.00285	138	NA	0.648	NA	212.96296296296296	227.3684210526316	0.798728813559322	DL	2A	2A164	2019	1	45.76271186440678				NA	no_record > vegetative > dead_nf	no_record	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	2	B	138	0.05421	0.00981	570	NA	1.36	NA	419.1176470588235	138.63404689092764	0.8190370780298838	UL	2B	2B138	2019	1	25.08762220992437				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	2	B	93	0.06037	0.01321	573	NA	1.769	NA	323.91181458451103	133.91370174110523	0.781182706642372	UM	2B	2B93	2019	1	29.302633758489314				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
2019-06-28T00:00:00Z	2	C	282	0.04894	0.01102	361	NA	1.795	NA	201.1142061281337	162.8856624319419	0.7748263179403351	M/DR	2C	2C282	2019	1	36.677564364527996				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
2019-06-28T00:00:00Z	2	D	194	0.02998	0.00561	196	NA	0.894	NA	219.2393736017897	159.35828877005346	0.8128752501667779	M/DR	2D	2D194	2019	1	29.819879919946633				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2019-06-28T00:00:00Z	2	D	204	0.025074	0.00983	781	NA	1.235	NA	632.3886639676113	125.6358087487284	0.6079604371061658	U/ML	2D	2D204	2019	1	49.25420754566484				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
2019-06-28T00:00:00Z	3	A	276	0.01236	0.00196	39	NA	0.474	NA	82.27848101265823	241.83673469387756	0.8414239482200647	U/ML	3A	3A276	2019	1	38.349514563106794				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
2019-06-28T00:00:00Z	3	A	657	0.00393	9.5e-4	8	NA	0.17	NA	47.05882352941176	178.94736842105266	0.7582697201017812	MR	3A	3A657	2019	1	43.25699745547074		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408
