plot	subplot	plant	seeds	fruits	fruits_split	aborts	fruits_fly_no_seeds	fruits_fly_with_seeds	seeds_fly	fruits_caterpillar	fruits_early_uncountable	flowers_buds_collected_early	flowers_buds_collected_last	notes	plotid	plantid	year	flowers_buds	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	water	water4	sun_time	sun_date	warm_time	warm_date	snow	melt_date	snow_new	melt_time	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm
3	C	142	25	2	5	10	0	0	0	1	0	0	0	NA	3C	3C142	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	146	90	12	12	17	4	0	0	0	0	0	7	NA	3C	3C146	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	148	15	3	6	7	3	0	0	0	0	0	1	NA	3C	3C148	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	149	50	5	12	14	11	0	0	1	1	0	7	NA	3C	3C149	2019	0		pheno20		NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	150	156	15	23	3	2	0	0	2	0	0	0	NA	3C	3C150	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	151	185	17	4	9	7	0	0	1	0	0	2	NA	3C	3C151	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	161	23	3	16	9	6	0	0	3	0	0	0	counted (2) by itself as 2 splits for now - check original	3C	3C161	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	167	44	8	3	30	8	0	0	0	0	0	8	NA	3C	3C167	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	172	136	8	6	20	3	0	0	0	0	0	2	NA	3C	3C172	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	179	46	5	2	13	1	0	0	0	0	0	8	NA	3C	3C179	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	182	37	4	15	1	5	0	0	2	0	0	0	NA	3C	3C182	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	183	143	18	10	34	6	0	0	1	0	0	12	NA	3C	3C183	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	C	164	0	0	0	0	0	0	0	0	0	0	0	empty column	3C	3C164	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
3	D	882_19	150	13	8	28	2	0	0	1	0	0	2	NA	3D	3D882_19	2019	0		floral19 seeds19 seeds20		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	TRUE	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	158	normal	2019-06-07T18:00:00Z	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
4	A	124	0	0	0	6	0	0	0	0	1	0	7	NA	4A	4A124	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791
4	A	168	5	2	9	2	0	0	0	0	0	0	3	NA	4A	4A168	2019	0				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	FALSE	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791
4	A	89	54	7	4	16	9	0	0	1	0	0	0	NA	4A	4A89	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791
4	A	123	35	5	17	31	5	0	0	0	1	0	31	NA	4A	4A123	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791
4	B	168	1	1	0	19	1	0	0	0	0	0	9	NA	4B	4B168	2019	0		census20		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	B	173	35	4	17	12	6	0	0	2	0	0	0	NA	4B	4B173	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	C	36	108	13	2	17	4	0	0	0	0	0	0	NA	4C	4C36	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	C	109	3	1	6	4	1	0	0	0	0	0	1	NA	4C	4C109	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	C	111	37	3	0	9	6	0	0	0	0	0	4	NA	4C	4C111	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	C	115	15	3	10	22	2	0	0	0	0	0	1	NA	4C	4C115	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	C	199	19	4	0	26	0	0	0	1	0	0	3	NA	4C	4C199	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	C	643	266	51	22	43	7	0	0	7	0	0	8	NA	4C	4C643	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	D	35	243	7	3	7	6	0	0	2	0	0	2	NA	4D	4D35	2019	0				NA	flowering > flowering > vegetative	flowering	flowering	vegetative	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	D	43	0	0	10	13	4	0	0	0	2	0	1	NA	4D	4D43	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	C	199	0	0	5	0	1	0	0	0	0	0	0	NA	4C	4C199	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179
4	D	46	113	11	9	9	4	0	0	13	0	0	2	NA	4D	4D46	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
5	A	179	58	11	11	18	3	0	0	0	0	0	2	NA	5A	5A179	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	202	9	1	0	4	1	0	0	3	0	0	1	NA	5A	5A202	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	B	27	0	0	19	0	1	0	0	27	0	0	0	NA	5B	5B27	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
1	B	684	278	40	0	10	12	0	0	7	0	0	7	NA	1B	1B684	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
5	B	27	276	41	28	31	9	0	0	1	1	0	13	combined two columns	5B	5B27	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	21	42	6	10	9	2	0	0	0	0	0	6	NA	5B	5B21	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
1	C	47	30	3	0	22	0	0	0	1	0	0	5	NA	1C	1C47	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157	normal	2019-06-06T18:00:00Z	157.75	-0.75	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853
4	D	53	0	0	0	4	1	0	0	0	0	0	2	NA	4D	4D53	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	D	54	3	1	1	1	0	0	0	1	0	0	2	NA	4D	4D54	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	D	58	9	4	7	8	2	0	0	1	8	0	2	assuming 8(E) means 8 early uncountable fruits	4D	4D58	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	D	60	37	7	8	5	5	0	0	3	0	0	0	NA	4D	4D60	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	D	61	67	6	13	14	2	0	0	0	1	0	18	NA	4D	4D61	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
4	D	62	4	1	7	0	0	0	0	0	0	0	0	NA	4D	4D62	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015
5	A	179	66	6	4	0	35	0	0	0	0	0	0	NA	5A	5A179	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	183	77	10	7	15	2	0	0	2	0	0	3	NA	5A	5A183	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	193	17	2	2	14	15	0	0	6	0	0	2	NA	5A	5A193	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	195	6	1	0	20	4	0	0	0	0	0	6	NA	5A	5A195	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	196	17	3	1	1	0	0	0	0	1	0	1	NA	5A	5A196	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	200	29	4	0	13	2	0	0	0	0	0	2	NA	5A	5A200	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	A	201	18	2	4	5	4	0	0	7	0	0	0	NA	5A	5A201	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649
5	B	1	42	7	9	31	6	0	0	0	0	0	2	NA	5B	5B1	2019	0		pheno18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	3	38	5	6	16	2	0	0	0	0	0	10	NA	5B	5B3	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	13	51	5	10	6	0	0	0	0	0	0	0	NA	5B	5B13	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	17	65	4	16	9	7	0	0	0	0	0	7	NA	5B	5B17	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	19	4	2	16	18	3	0	0	0	0	0	4	NA	5B	5B19	2019	0				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	21	44	5	32	0	9	0	0	0	0	0	0	NA	5B	5B21	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	26	130	29	11	25	6	0	0	0	3	0	0	NA	5B	5B26	2019	0		pheno19		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	20	0	0	0	0	1	0	0	0	0	0	0	NA	5B	5B20	2019	0		pheno18 pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	C	214	127	19	0	11	5	0	0	5	0	0	10	NA	5C	5C214	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	C	229	46	10	0	7	1	0	0	13	0	0	4	NA	5C	5C229	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	D	230	147	17	0	21	17	0	0	2	0	0	19	NA	5D	5D230	2019	0				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	264	45	10	20	2	6	0	0	0	0	0	0	NA	5D	5D264	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	288	0	0	24	0	2	0	0	1	0	0	2	counted (9) by itself as 9 splits for now - check original	5D	5D288	2019	0		census20		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	228	75	5	14	9	1	0	0	2	0	0	7	counted (9) by itself as 9 splits for now - check original	5D	5D228	2019	0				NA	flowering > flowering > dead_nf	flowering	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	D	262	0	0	7	0	0	0	0	0	0	0	0	NA	5D	5D262	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
2	D	256	17	6	0	12	3	0	0	0	0	0	0	NA	2D	2D256	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	160	normal	2019-06-09T18:00:00Z	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531
4	A	156	0	0	0	0	0	0	0	0	0	0	6	NA	4A	4A156	2019	0				NA	NA	NA	NA	NA	FALSE	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	147	early	2019-05-27T18:00:00Z	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791
5	B	30	33	6	7	4	4	0	0	4	0	0	11	NA	5B	5B30	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	31	0	0	0	3	1	0	0	0	0	0	8	NA	5B	5B31	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	B	290	87	12	16	13	10	0	0	17	0	0	1	NA	5B	5B290	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649
5	C	201	49	4	8	7	1	0	0	0	0	0	1	NA	5C	5C201	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	C	209	15	1	1	5	0	0	0	1	0	0	3	NA	5C	5C209	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
5	C	214	47	8	26	1	5	0	0	3	0	0	0	NA	5C	5C214	2019	0				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	155	early	2019-06-04T18:00:00Z	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598
