plot	subplot	plant	seeds_total	seeds_early	seeds_fly	fruits	fruits_early	fruits_fly_with_seeds	fruits_fly_no_seeds	fruits_caterpillar	fruits_split	fruits_early_uncountable	aborted_nofruit	fruits_aborted	flowers_buds_aborted	flowers_buds_not_aborted	notes	plotid	plantid	water	water4	year	sun_time	sun_date	warm_time	warm_date	snow	melt_date	snow_new	melt_time	melt_date_normal_mean	melt_offset
2	D	189	4	0	0	2	0	0	1	0	4	0	35	0	3	0	NA	2D	2D189	Addition	Addition	2020	2020-04-29T18:00:00Z	120	2020-04-29T18:00:00Z	120	Early	120	early	2020-04-29T18:00:00Z	126	-6
2	D	200	15	11	0	7	4	0	2	0	10	8	42	1	0	0	NA	2D	2D200	Addition	Addition	2018	2018-04-25T17:00:00Z	115	2018-04-25T21:00:00Z	115	Early	115	early	2018-04-25T18:00:00Z	120	-5
2	D	200	15	11	0	7	4	0	2	0	10	8	42	1	0	0	NA	2D	2D200	Addition	Addition	2019	2019-06-09T16:00:00Z	160	2019-06-09T16:00:00Z	160	Normal	160	normal	2019-06-09T18:00:00Z	157.2	2.8000000000000114
2	D	200	15	11	0	7	4	0	2	0	10	8	42	1	0	0	NA	2D	2D200	Addition	Addition	2020	2020-04-29T18:00:00Z	120	2020-04-29T18:00:00Z	120	Early	120	early	2020-04-29T18:00:00Z	126	-6
2	D	206	74	13	0	12	3	0	4	1	14	8	66	5	1	0	NA	2D	2D206	Addition	Addition	2018	2018-04-25T17:00:00Z	115	2018-04-25T21:00:00Z	115	Early	115	early	2018-04-25T18:00:00Z	120	-5
2	D	206	74	13	0	12	3	0	4	1	14	8	66	5	1	0	NA	2D	2D206	Addition	Addition	2019	2019-06-09T16:00:00Z	160	2019-06-09T16:00:00Z	160	Normal	160	normal	2019-06-09T18:00:00Z	157.2	2.8000000000000114
2	D	206	74	13	0	12	3	0	4	1	14	8	66	5	1	0	NA	2D	2D206	Addition	Addition	2020	2020-04-29T18:00:00Z	120	2020-04-29T18:00:00Z	120	Early	120	early	2020-04-29T18:00:00Z	126	-6
2	D	212	60	14	0	6	2	0	0	1	8	3	20	11	2	0	NA	2D	2D212	Addition	Addition	2018	2018-04-25T17:00:00Z	115	2018-04-25T21:00:00Z	115	Early	115	early	2018-04-25T18:00:00Z	120	-5
2	D	212	60	14	0	6	2	0	0	1	8	3	20	11	2	0	NA	2D	2D212	Addition	Addition	2019	2019-06-09T16:00:00Z	160	2019-06-09T16:00:00Z	160	Normal	160	normal	2019-06-09T18:00:00Z	157.2	2.8000000000000114
2	D	212	60	14	0	6	2	0	0	1	8	3	20	11	2	0	NA	2D	2D212	Addition	Addition	2020	2020-04-29T18:00:00Z	120	2020-04-29T18:00:00Z	120	Early	120	early	2020-04-29T18:00:00Z	126	-6
2	D	218	254	0	0	51	0	0	20	0	34	0	55	4	1	0	NA	2D	2D218	Addition	Addition	2018	2018-04-25T17:00:00Z	115	2018-04-25T21:00:00Z	115	Early	115	early	2018-04-25T18:00:00Z	120	-5
2	D	218	254	0	0	51	0	0	20	0	34	0	55	4	1	0	NA	2D	2D218	Addition	Addition	2019	2019-06-09T16:00:00Z	160	2019-06-09T16:00:00Z	160	Normal	160	normal	2019-06-09T18:00:00Z	157.2	2.8000000000000114
2	D	218	254	0	0	51	0	0	20	0	34	0	55	4	1	0	NA	2D	2D218	Addition	Addition	2020	2020-04-29T18:00:00Z	120	2020-04-29T18:00:00Z	120	Early	120	early	2020-04-29T18:00:00Z	126	-6
3	A	127	53	0	0	8	0	0	7	0	5	0	6	0	0	0	NA	3A	3A127	Reduction	Reduction	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	A	127	53	0	0	8	0	0	7	0	5	0	6	0	0	0	NA	3A	3A127	Reduction	Reduction	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	A	127	53	0	0	8	0	0	7	0	5	0	6	0	0	0	NA	3A	3A127	Reduction	Reduction	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	A	128	23	12	0	4	2	0	5	0	17	3	30	3	6	1	NA	3A	3A128	Reduction	Reduction	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	A	128	23	12	0	4	2	0	5	0	17	3	30	3	6	1	NA	3A	3A128	Reduction	Reduction	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	A	128	23	12	0	4	2	0	5	0	17	3	30	3	6	1	NA	3A	3A128	Reduction	Reduction	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	A	135	0	0	0	0	0	0	0	0	3	0	2	0	0	0	NA	3A	3A135	Reduction	Reduction	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	A	135	0	0	0	0	0	0	0	0	3	0	2	0	0	0	NA	3A	3A135	Reduction	Reduction	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	A	135	0	0	0	0	0	0	0	0	3	0	2	0	0	0	NA	3A	3A135	Reduction	Reduction	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	A	647	0	0	0	0	0	0	0	0	0	0	7	0	0	2	top of plant was broken off	3A	3A647	Reduction	Reduction	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	A	647	0	0	0	0	0	0	0	0	0	0	7	0	0	2	top of plant was broken off	3A	3A647	Reduction	Reduction	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	A	647	0	0	0	0	0	0	0	0	0	0	7	0	0	2	top of plant was broken off	3A	3A647	Reduction	Reduction	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	B	601	93	0	0	10	0	0	6	0	1	0	37	0	0	0	NA	3B	3B601	Control	Mock rainout	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	B	601	93	0	0	10	0	0	6	0	1	0	37	0	0	0	NA	3B	3B601	Control	Mock rainout	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	B	601	93	0	0	10	0	0	6	0	1	0	37	0	0	0	NA	3B	3B601	Control	Mock rainout	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	B	606	74	0	0	10	0	0	1	0	4	0	12	2	0	0	NA	3B	3B606	Control	Mock rainout	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	B	606	74	0	0	10	0	0	1	0	4	0	12	2	0	0	NA	3B	3B606	Control	Mock rainout	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	B	606	74	0	0	10	0	0	1	0	4	0	12	2	0	0	NA	3B	3B606	Control	Mock rainout	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	B	824	21	0	0	4	0	0	8	0	23	0	13	0	0	0	NA	3B	3B824	Control	Mock rainout	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	B	824	21	0	0	4	0	0	8	0	23	0	13	0	0	0	NA	3B	3B824	Control	Mock rainout	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	B	824	21	0	0	4	0	0	8	0	23	0	13	0	0	0	NA	3B	3B824	Control	Mock rainout	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	B	833	8	0	0	2	0	0	0	0	11	0	9	0	0	0	NA	3B	3B833	Control	Mock rainout	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	B	833	8	0	0	2	0	0	0	0	11	0	9	0	0	0	NA	3B	3B833	Control	Mock rainout	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	B	833	8	0	0	2	0	0	0	0	11	0	9	0	0	0	NA	3B	3B833	Control	Mock rainout	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	86	5	5	0	1	1	0	0	0	0	1	0	0	0	0	NA	3C	3C86	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	86	5	5	0	1	1	0	0	0	0	1	0	0	0	0	NA	3C	3C86	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	86	5	5	0	1	1	0	0	0	0	1	0	0	0	0	NA	3C	3C86	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	90	0	0	0	0	0	0	1	0	5	0	0	0	0	0	NA	3C	3C90	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	90	0	0	0	0	0	0	1	0	5	0	0	0	0	0	NA	3C	3C90	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	90	0	0	0	0	0	0	1	0	5	0	0	0	0	0	NA	3C	3C90	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	94	53	0	1	10	0	1	2	0	8	1	15	1	1	0	NA	3C	3C94	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	94	53	0	1	10	0	1	2	0	8	1	15	1	1	0	NA	3C	3C94	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	94	53	0	1	10	0	1	2	0	8	1	15	1	1	0	NA	3C	3C94	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	98	20	0	0	4	0	0	1	0	17	3	32	3	1	0	NA	3C	3C98	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	98	20	0	0	4	0	0	1	0	17	3	32	3	1	0	NA	3C	3C98	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	98	20	0	0	4	0	0	1	0	17	3	32	3	1	0	NA	3C	3C98	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	127	66	0	0	12	0	0	2	0	3	5	12	1	1	0	NA	3C	3C127	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	127	66	0	0	12	0	0	2	0	3	5	12	1	1	0	NA	3C	3C127	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	127	66	0	0	12	0	0	2	0	3	5	12	1	1	0	NA	3C	3C127	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	132	57	0	0	5	0	0	7	0	17	0	2	0	0	0	NA	3C	3C132	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	132	57	0	0	5	0	0	7	0	17	0	2	0	0	0	NA	3C	3C132	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	132	57	0	0	5	0	0	7	0	17	0	2	0	0	0	NA	3C	3C132	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	147	9	0	0	7	0	0	1	2	3	2	55	3	5	0	NA	3C	3C147	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	147	9	0	0	7	0	0	1	2	3	2	55	3	5	0	NA	3C	3C147	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	147	9	0	0	7	0	0	1	2	3	2	55	3	5	0	NA	3C	3C147	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	156	90	14	11	11	1	3	2	1	15	0	5	0	0	0	NA	3C	3C156	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	156	90	14	11	11	1	3	2	1	15	0	5	0	0	0	NA	3C	3C156	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	156	90	14	11	11	1	3	2	1	15	0	5	0	0	0	NA	3C	3C156	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	163	34	0	0	12	0	0	1	2	1	3	67	15	3	0	NA	3C	3C163	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	163	34	0	0	12	0	0	1	2	1	3	67	15	3	0	NA	3C	3C163	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	163	34	0	0	12	0	0	1	2	1	3	67	15	3	0	NA	3C	3C163	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	168	59	12	0	11	1	0	1	0	16	0	32	3	0	1	NA	3C	3C168	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	168	59	12	0	11	1	0	1	0	16	0	32	3	0	1	NA	3C	3C168	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	168	59	12	0	11	1	0	1	0	16	0	32	3	0	1	NA	3C	3C168	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	171	30	0	0	5	0	0	5	2	13	0	17	2	0	0	NA	3C	3C171	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	171	30	0	0	5	0	0	5	2	13	0	17	2	0	0	NA	3C	3C171	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	171	30	0	0	5	0	0	5	2	13	0	17	2	0	0	NA	3C	3C171	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	265	31	0	0	4	0	0	0	0	0	0	0	1	0	0	1 envelope	3C	3C265	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	265	31	0	0	4	0	0	0	0	0	0	0	1	0	0	1 envelope	3C	3C265	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	265	31	0	0	4	0	0	0	0	0	0	0	1	0	0	1 envelope	3C	3C265	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	266	6	0	0	2	0	0	0	0	3	0	13	0	0	1	NA	3C	3C266	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	266	6	0	0	2	0	0	0	0	3	0	13	0	0	1	NA	3C	3C266	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	266	6	0	0	2	0	0	0	0	3	0	13	0	0	1	NA	3C	3C266	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	C	284	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1 envelope	3C	3C284	Addition	Addition	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	C	284	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1 envelope	3C	3C284	Addition	Addition	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	C	284	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1 envelope	3C	3C284	Addition	Addition	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	245	30	0	0	4	0	0	0	0	0	0	0	0	0	0	1 envelope	3D	3D245	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	245	30	0	0	4	0	0	0	0	0	0	0	0	0	0	1 envelope	3D	3D245	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	245	30	0	0	4	0	0	0	0	0	0	0	0	0	0	1 envelope	3D	3D245	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	255	15	0	0	2	0	0	0	1	0	0	34	0	5	0	NA	3D	3D255	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	255	15	0	0	2	0	0	0	1	0	0	34	0	5	0	NA	3D	3D255	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	255	15	0	0	2	0	0	0	1	0	0	34	0	5	0	NA	3D	3D255	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	847	4	2	0	2	1	0	0	0	7	0	31	0	2	0	NA	3D	3D847	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	847	4	2	0	2	1	0	0	0	7	0	31	0	2	0	NA	3D	3D847	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	847	4	2	0	2	1	0	0	0	7	0	31	0	2	0	NA	3D	3D847	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	852	0	0	0	0	0	0	0	0	12	0	21	5	1	0	NA	3D	3D852	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	852	0	0	0	0	0	0	0	0	12	0	21	5	1	0	NA	3D	3D852	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	852	0	0	0	0	0	0	0	0	12	0	21	5	1	0	NA	3D	3D852	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	853	0	0	0	0	0	0	1	0	5	2	31	4	2	2	NA	3D	3D853	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	853	0	0	0	0	0	0	1	0	5	2	31	4	2	2	NA	3D	3D853	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	853	0	0	0	0	0	0	1	0	5	2	31	4	2	2	NA	3D	3D853	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	856	41	0	0	6	0	0	0	0	3	0	13	0	0	1	NA	3D	3D856	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	856	41	0	0	6	0	0	0	0	3	0	13	0	0	1	NA	3D	3D856	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	856	41	0	0	6	0	0	0	0	3	0	13	0	0	1	NA	3D	3D856	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	858	78	3	3	13	1	1	0	0	9	3	30	1	0	0	NA	3D	3D858	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	858	78	3	3	13	1	1	0	0	9	3	30	1	0	0	NA	3D	3D858	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	858	78	3	3	13	1	1	0	0	9	3	30	1	0	0	NA	3D	3D858	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	874	28	0	0	5	0	0	0	0	17	2	32	6	1	0	NA	3D	3D874	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	874	28	0	0	5	0	0	0	0	17	2	32	6	1	0	NA	3D	3D874	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	874	28	0	0	5	0	0	0	0	17	2	32	6	1	0	NA	3D	3D874	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	877	44	0	0	4	0	0	0	0	17	1	28	1	0	0	NA	3D	3D877	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	877	44	0	0	4	0	0	0	0	17	1	28	1	0	0	NA	3D	3D877	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	877	44	0	0	4	0	0	0	0	17	1	28	1	0	0	NA	3D	3D877	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	878	12	0	0	1	0	0	1	0	2	0	0	1	0	0	2 envelopes from same date	3D	3D878	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	878	12	0	0	1	0	0	1	0	2	0	0	1	0	0	2 envelopes from same date	3D	3D878	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	878	12	0	0	1	0	0	1	0	2	0	0	1	0	0	2 envelopes from same date	3D	3D878	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	879	46	0	0	5	0	0	2	0	2	0	10	1	0	0	NA	3D	3D879	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	879	46	0	0	5	0	0	2	0	2	0	10	1	0	0	NA	3D	3D879	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
3	D	879	46	0	0	5	0	0	2	0	2	0	10	1	0	0	NA	3D	3D879	Control	Control	2020	2020-05-05T17:00:00Z	126	2020-05-05T18:00:00Z	126	Normal	126	normal	2020-05-05T18:00:00Z	126	0
3	D	884	0	0	0	0	0	0	0	0	2	0	14	1	0	0	NA	3D	3D884	Control	Control	2018	2018-04-29T18:00:00Z	119	2018-04-29T22:00:00Z	119	Normal	120	normal	2018-04-30T18:00:00Z	120	0
3	D	884	0	0	0	0	0	0	0	0	2	0	14	1	0	0	NA	3D	3D884	Control	Control	2019	2019-06-07T14:00:00Z	158	2019-06-07T14:00:00Z	158	Normal	158	normal	2019-06-07T18:00:00Z	157.2	0.8000000000000114
