plantid	notes	date	plot	subplot	plant	inflor	height_cm	buds_1	open_1	nr_1	buds_2	open_2	nr_2	buds_3	open_3	nr_3	buds_4	open_4	nr_4	buds_5	open_5	nr_5	buds_6	open_6	nr_6	buds_7	open_7	nr_7	buds_8	open_8	nr_8	buds_9	open_9	nr_9	buds_10	open_10	nr_10	flies_delia	flies_small	eggs_total	flowers_with_eggs	index	plotid	julian	year	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	status_21_fixed	modified	flowered	survived
5A175	NA	2018-08-07	5	A	175	1	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1175	5A	219	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A175	NA	2018-08-10	5	A	175	1	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	1176	5A	222	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A175	NA	2018-08-15	5	A	175	1	NA	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	1177	5A	227	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A175	NA	2018-08-24	5	A	175	1	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1178	5A	236	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A175	NR	2018-06-27	5	A	175	1	49	25	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1179	5A	178	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
6C175	NA	2018-06-29	6	C	175	1	NA	19	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1180	6C	180	2018				NA	NA	NA	NA	NA	NA	FALSE	NA	NA
5A176	NA	2018-06-18	5	A	176	5	17	1	0	NA	1	0	NA	1	0	NA	2	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1181	5A	169	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	JP copied eggs from 6/21	2018-06-20	5	A	176	5	28	9	0	NA	8	0	NA	6	0	NA	9	0	NA	7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1182	5A	171	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-06-22	5	A	176	5	NA	7	1	NA	5	1	NA	7	1	NA	7	1	NA	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	1184	5A	173	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-06-25	5	A	176	5	NA	5	4	NA	4	1	NA	8	1	NA	6	3	NA	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1185	5A	176	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-06-29	5	A	176	5	NA	5	2	2	5	2	2	4	4	3	6	3	3	6	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1186	5A	180	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-07-05	5	A	176	5	NA	1	2	2	2	2	2	1	0	0	0	2	2	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1187	5A	186	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-07-09	5	A	176	5	NA	0	2	2	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1188	5A	190	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-07-16	5	A	176	5	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1189	5A	197	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-07-25	5	A	176	5	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1190	5A	206	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	all other inflorescences are 0/0	2018-07-31	5	A	176	5	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1191	5A	212	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NA	2018-08-10	5	A	176	5	NA	1	0	NA	1	0	NA	0	0	NA	0	0	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1192	5A	222	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A176	NR	2018-06-27	5	A	176	5	27	8	3	NA	7	5	NA	6	4	NA	7	3	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	1193	5A	178	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B177	no flies	2018-06-10	4	B	177	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1194	4B	161	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	no flies	2018-06-10	4	B	177	NA	NA	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	1195	4B	161	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	JP changed date 6/15>6/13;	2018-06-13	4	B	177	1	NA	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1196	4B	164	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-06-15	4	B	177	1	28	20	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1197	4B	166	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-06-18	4	B	177	1	32	3	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1198	4B	169	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-06-20	4	B	177	1	29	31	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1199	4B	171	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-06-22	4	B	177	1	NA	11	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1200	4B	173	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-06-25	4	B	177	1	NA	1	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1201	4B	176	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	nectar robbing	2018-06-27	4	B	177	1	30	13	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1202	4B	178	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-06-29	4	B	177	1	NA	4	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1203	4B	180	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-07-02	4	B	177	1	NA	0	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1204	4B	183	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	S	2018-07-06	4	B	177	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1205	4B	187	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-07-11	4	B	177	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1206	4B	192	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-07-16	4	B	177	1	31	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1207	4B	197	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-07-20	4	B	177	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	1208	4B	201	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
4B177	NA	2018-07-25	4	B	177	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1209	4B	206	2018				NA	flowering > vegetative > dead_nf	flowering	vegetative	dead_nf	dead_nf	FALSE	0	1
1B179	NA	2018-07-16	1	B	179	1	39	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1210	1B	197	2018				NA	NA	NA	NA	NA	NA	FALSE	NA	NA
5A180	NA	2018-06-10	5	A	180	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1211	5A	161	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	JP changed date 6/15>6/13; 2 buds damaged-holes	2018-06-13	5	A	180	1	NA	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1212	5A	164	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-06-15	5	A	180	1	31	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1213	5A	166	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-06-18	5	A	180	1	34.4	18	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1214	5A	169	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	JP copied eggs from 6/21	2018-06-20	5	A	180	1	36	29	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1215	5A	171	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-06-22	5	A	180	1	NA	19	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1217	5A	173	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-06-25	5	A	180	1	NA	10	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1218	5A	176	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-06-29	5	A	180	1	NA	10	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1219	5A	180	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-07-05	5	A	180	1	NA	3	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1220	5A	186	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-07-09	5	A	180	1	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1221	5A	190	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-07-16	5	A	180	1	37	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1222	5A	197	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-07-20	5	A	180	1	NA	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	1223	5A	201	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-07-25	5	A	180	1	NA	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1224	5A	206	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-07-31	5	A	180	1	NA	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1225	5A	212	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	1 egg in 1 flower, 3 in 1 flower.	2018-08-10	5	A	180	1	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	2	1226	5A	222	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NA	2018-08-15	5	A	180	1	NA	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	NA	1227	5A	227	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
5A180	NR	2018-06-27	5	A	180	1	38	14	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1228	5A	178	2018				NA	flowering > vegetative > flowering	flowering	vegetative	flowering	dead_nf	FALSE	0	1
4B181	JP changed date 6/15>6/13;	2018-06-13	4	B	181	1	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1229	4B	164	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-06-15	4	B	181	1	28	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1230	4B	166	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-06-18	4	B	181	1	34	7	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1231	4B	169	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-06-20	4	B	181	1	31	17	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1232	4B	171	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-06-22	4	B	181	1	NA	13	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1233	4B	173	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-06-25	4	B	181	1	NA	14	6	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1234	4B	176	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	nectar robbing	2018-06-27	4	B	181	11	27	22	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1235	4B	178	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-06-29	4	B	181	1	NA	8	9	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1236	4B	180	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-07-02	4	B	181	1	NA	7	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1237	4B	183	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-07-06	4	B	181	1	NA	4	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1238	4B	187	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-07-11	4	B	181	1	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1239	4B	192	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-07-16	4	B	181	1	38	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1240	4B	197	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-07-20	4	B	181	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	1241	4B	201	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
4B181	NA	2018-07-25	4	B	181	1	NA	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1242	4B	206	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	JP changed date 6/15>6/13; 1 inflorescence open	2018-06-13	5	A	181	4	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1243	5A	164	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-06-15	5	A	181	4	31	3	0	NA	2	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1244	5A	166	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-06-18	5	A	181	4	34	6	0	NA	4	0	NA	2	0	NA	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1245	5A	169	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	JP copied eggs from 6/21	2018-06-20	5	A	181	4	35	13	0	NA	7	0	NA	9	1	NA	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	1246	5A	171	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-06-22	5	A	181	4	NA	11	1	NA	6	2	NA	3	0	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1248	5A	173	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-06-25	5	A	181	4	NA	5	7	7	7	1	0	4	5	0	7	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1249	5A	176	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-06-29	5	A	181	4	NA	9	1	1	3	1	1	7	1	0	4	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1250	5A	180	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-07-05	5	A	181	4	NA	6	4	3	1	4	3	1	1	0	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	1251	5A	186	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
5A181	NA	2018-07-09	5	A	181	4	NA	6	4	3	0	1	1	1	0	0	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1252	5A	190	2018				NA	flowering > dead_nf > dead_nf	flowering	dead_nf	dead_nf	dead_nf	FALSE	0	0
