year	plotid	plant	plantid	plantid_uncorrected	date	VWC.plant	photosynthesis	conductance	WUE	notes	duplicate	plot	subplot	n_leaves	round	date.sm	date_diff	VWC.sm	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm	VWC.sm.year	census	RGR	size
2018	6A	136	6A136	6A136	2018-07-06T00:00:00Z	NA	18.40779199	0.1674481345	110.293	NA	NA	6	A	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.44				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.79525	19	0.7613805450851422	1472
2018	6A	149	6A149	6A149	2018-07-17T00:00:00Z	NA	12.87273023	0.058288652115	220.841	NA	NA	6	A	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	4.04				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.79525	19	NA	NA
2018	6A	153	6A153	6A153	2018-07-13T00:00:00Z	NA	19.3345867	0.24505891355	78.902	NA	NA	6	A	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	4.04				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.79525	19	-1.0951619784139972	1254
2018	6A	164	6A164	6A164	2018-07-10T00:00:00Z	NA	7.810738128	0.05521088863	142.239	NA	NA	6	A	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	4.04				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.79525	19	-1.8102835407884412	1816
2018	6B	2	6B2	6B2	2018-07-13T00:00:00Z	NA	18.943392625	0.13986069495	137.455	NA	NA	6	B	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	3.96				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	18.41953941289793	21.918765897670095	2.9975	19	NA	1850
2018	6B	3	6B3	6B3	2018-07-06T00:00:00Z	NA	10.235375416	0.1357653165	75.386	NA	NA	6	B	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	1.22				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	18.41953941289793	21.918765897670095	2.9975	19	-1.5310659854060824	2184
2018	6B	5	6B5	6B5	2018-07-27T00:00:00Z	NA	5.104647862	0.0236024684	216.269	NA	NA	6	B	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	3.96				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	18.41953941289793	21.918765897670095	2.9975	19	1.6130285090427061	1338
2018	6B	22	6B22	6B22	2018-07-10T00:00:00Z	NA	10.64572744	0.11441392145	93.613	NA	NA	6	B	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	3.96				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	18.41953941289793	21.918765897670095	2.9975	19	-0.3843185639146894	3303
2018	6B	23	6B23	6B23	2018-07-03T00:00:00Z	NA	1.533387517	0.012429473295	128.972	NA	NA	6	B	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	1.22				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	18.41953941289793	21.918765897670095	2.9975	19	0.36314014782852444	4464
2018	6B	29	6B29	6B29	2018-07-17T00:00:00Z	NA	25.3899031	0.1507552855	169.545	NA	NA	6	B	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	3.96		seeds18		NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Reduction	Reduction	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	18.41953941289793	21.918765897670095	2.9975	19	0.993837675597768	4033
2018	6C	85	6C85	6C85	2018-07-13T00:00:00Z	NA	20.40316187	0.229917209	88.745	NA	NA	6	C	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	4.18				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	1	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.9375	19	-0.44822989974712546	822
2018	6C	100	6C100	6C100	2018-07-17T00:00:00Z	NA	21.706795525	0.20567975585	105.539	NA	NA	6	C	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	4.18				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.9375	19	0.43409272518410463	1044
2018	6C	105	6C105	6C105	2018-07-03T00:00:00Z	NA	15.10053835	0.069582362325	216.722	NA	NA	6	C	NA	2018-07-03	2018-07-02T00:00:00Z	1.01	2.34				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.9375	19	NA	1368
2018	6C	108	6C108	6C108	2018-07-27T00:00:00Z	NA	20.0303427	0.1793344501	111.665	NA	NA	6	C	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	2.74				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.9375	19	NA	1044
2018	6C	112	6C112	6C112	2018-07-10T00:00:00Z	NA	10.666365945	0.087006345875	123.228	NA	NA	6	C	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	4.18				NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Control	Mock rainout	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	36.83907882579586	40.338305310568025	3.9375	19	NA	1505
2018	6D	39	6D39	6D39	2018-07-06T00:00:00Z	NA	11.18062205	0.09073084239	123.065	NA	NA	6	D	NA	2018-07-06	2018-07-02T00:00:00Z	4.04	2.84				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	6.1325	19	1.9290144326120315	738
2018	6D	50	6D50	6D50	2018-07-10T00:00:00Z	NA	16.980102795	0.19050328665	90.805	NA	NA	6	D	NA	2018-07-10	2018-07-16T00:00:00Z	5.94	7.68				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	6.1325	19	NA	510
2018	6D	56	6D56	6D56	2018-07-13T00:00:00Z	NA	35.1771938	0.82217841765	43.2	NA	NA	6	D	NA	2018-07-13	2018-07-16T00:00:00Z	2.97	7.68				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	0	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	6.1325	19	2.3544619070364043	216
2018	6D	60	6D60	6D60	2018-07-27T00:00:00Z	NA	17.301606325	0.42163758145	41.041	NA	NA	6	D	NA	2018-07-27	2018-07-30T00:00:00Z	2.97	6.02		seeds19		NA	vegetative > dead_nf > dead_nf	vegetative	dead_nf	dead_nf	FALSE	0	0	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	6.1325	19	NA	234
2018	6D	70	6D70	6D70	2018-07-17T00:00:00Z	NA	19.269140385	0.4289277469	45.02	NA	NA	6	D	NA	2018-07-17	2018-07-16T00:00:00Z	1.01	7.68				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	1	1	Addition	Addition	2018-04-29T19:00:00Z	119	2018-04-29T19:00:00Z	119	Normal	119	0	157	222	212	3.4992264847721657	133.08907882579587	136.58830531056805	6.1325	19	3.2201124032219344	104
2019	1A	222	1A222	1A222	2019-08-12T00:00:00Z	NA	44.5513	0.27205	163.86	JP: VWC is too high so changed to blank, was 41.1 (perhaps 4.1?) DRC: I believe 41.1 is correct. That day was after a rainstorm and some plots were wet. JP: omitted for now since the point has too much leverage on the regression.	NA	1	A	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	5.5				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.9775	20	NA	NA
2019	1A	225	1A225	1A225	2019-08-13T00:00:00Z	11.8	35.7307	0.21724	164.734	NA	NA	1	A	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	5.5		pheno18		NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.9775	20	1.0138833080385496	585
2019	1A	230	1A230	1A230	2019-08-14T00:00:00Z	12.5	8.3685	0.17352	48.225	NA	NA	1	A	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	5.5				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.9775	20	NA	780
2019	1A	243	1A243	1A243	2019-08-09T00:00:00Z	9.1	16.8678	0.32198	52.387	NA	NA	1	A	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	5.5				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.9775	20	NA	1720
2019	1A	249	1A249	1A249	2019-08-08T00:00:00Z	6.4	4.9446	0.28493	17.483	NA	NA	1	A	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	5.5				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.9775	20	-0.1386893750433816	558
2019	1B	647	1B647	1B647	2019-08-14T00:00:00Z	4.8	14.9433	0.28382	54.421	NA	NA	1	B	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.908571428571428	20	0.33848235147513195	2099
2019	1B	650	1B650	1B650	2019-08-13T00:00:00Z	11.3	36.0322	0.74728000000000006	48.226	NA	NA	1	B	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	NA				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.908571428571428	20	NA	1440
2019	1B	658	1B658	1B658	2019-08-09T00:00:00Z	9.4	48.3808	0.65578	73.769	NA	NA	1	B	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	NA				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.908571428571428	20	NA	840
2019	1B	660	1B660	1B660	2019-08-08T00:00:00Z	6.2	18.9398	0.60936	31.081	NA	NA	1	B	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.908571428571428	20	NA	970
2019	1B	662	1B662	1B662	2019-08-12T00:00:00Z	7.5	30.4781	0.38883	78.356	NA	NA	1	B	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	NA		pheno18		NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.908571428571428	20	NA	975
2019	1C	54	1C54	1C54	2019-08-14T00:00:00Z	5.1	14.7287	0.2364	62.312	NA	NA	1	C	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	NA				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.485714285714286	20	NA	2236
2019	1C	55	1C55	1C55	2019-08-08T00:00:00Z	3.7	27.0056	0.26286	103.027	NA	NA	1	C	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.485714285714286	20	NA	NA
2019	1C	57	1C57	1C57	2019-08-13T00:00:00Z	8.9	59.2348	0.7668	77.22	NA	NA	1	C	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	NA				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.485714285714286	20	1.1895389727962615	468
2019	1C	60	1C60	1C60	2019-08-12T00:00:00Z	3.7	16.8459	0.42242	39.951	NA	NA	1	C	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	NA				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.485714285714286	20	NA	2419
2019	1C	75	1C75	1C75	2019-08-09T00:00:00Z	11	81.2902	NA	72.114	NA	NA	1	C	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	NA				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Mock rainout	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.485714285714286	20	NA	612
2019	1D	9	1D9	1D9	2019-08-12T00:00:00Z	9.5	11.9578	0.26125	45.785	NA	NA	1	D	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	3.3				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	4.875	20	NA	1400
2019	1D	16	1D16	1D16	2019-08-08T00:00:00Z	3.6	13.9285	0.27227	51.174	NA	NA	1	D	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	3.3				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	4.875	20	0.7693751379470575	544
2019	1D	20	1D20	1D20	2019-08-13T00:00:00Z	5.6	10.7936	0.26545	40.668	NA	NA	1	D	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	3.3				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	4.875	20	NA	697
2019	1D	25	1D25	1D25	2019-08-09T00:00:00Z	7	40.154	0.63479	63.255	NA	NA	1	D	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	3.3				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	4.875	20	NA	252
2019	1D	41	1D41	1D41	2019-08-14T00:00:00Z	2.9	19.5075	0.24206	80.589	NA	NA	1	D	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	3.3		pheno20		NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-06T17:00:00Z	157	2019-06-06T15:00:00Z	157	Normal	157.75	-0.75	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	4.875	20	0.4901876411809281	690
2019	2A	95	2A95	2A95	2019-08-08T00:00:00Z	4.3	15.2131	0.62564	24.443	NA	NA	2	A	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	3.92				NA	no_record > vegetative > vegetative	no_record	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	4.7525	20	-0.016778522391267186	340
2019	2A	164	2A164	2A164	2019-08-12T00:00:00Z	6.5	17.2109	0.34446	49.965	duplicate - average across 2A164 before analysis	1	2	A	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	3.92				NA	no_record > vegetative > dead_nf	no_record	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	4.7525	20	NA	NA
2019	2A	164	2A164	2A164	2019-08-14T00:00:00Z	4.2	20.0338	0.35423	56.628	duplicate - average across 2A164 before analysis. JP fixed VWC and date.	2	2	A	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	3.92				NA	no_record > vegetative > dead_nf	no_record	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	4.7525	20	NA	NA
2019	2A	176	2A176	2A176	2019-08-09T00:00:00Z	10.4	33.6793	0.8579	39.257	NA	NA	2	A	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	3.92				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	4.7525	20	NA	NA
2019	2A	685	2A685	2A685	2019-08-13T00:00:00Z	5.7	10.8629	0.18545	58.571	NA	NA	2	A	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	3.92				NA	no_record > vegetative > flowering	no_record	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	4.7525	20	NA	1102
2019	2B	85	2B85	2B85	2019-08-12T00:00:00Z	4.5	37.7484	0.45229	83.475	NA	NA	2	B	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	3.3				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.22	20	NA	650
2019	2B	86	2B86	2B86	2019-08-14T00:00:00Z	6.2	16.4671	0.18349	89.721	NA	NA	2	B	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	3.3				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.22	20	NA	NA
2019	2B	137	2B137	2B137	2019-08-08T00:00:00Z	2.4	12.327	0.08239	149.575	NA	NA	2	B	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	3.3				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.22	20	NA	NA
2019	2B	138	2B138	2B138	2019-08-13T00:00:00Z	2.4	30.7336	0.50872	60.403	NA	NA	2	B	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	3.3				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.22	20	NA	1332
2019	2B	189	2B189	2B189	2019-08-09T00:00:00Z	7.4	45.8504	0.67457	67.97	NA	NA	2	B	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	3.3				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	44.712338416533235	60.65325906938422	5.22	NA	NA	NA
2019	2C	271	2C271	2C271	2019-08-09T00:00:00Z	5.2	27.2569	NA	21.813	NA	NA	2	C	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	3.2199999999999998				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	5.1775	20	NA	930
2019	2C	293	2C293	2C293	2019-08-13T00:00:00Z	5.9	11.1737	0.120675	103.212	JP: two measurements of this plant in WUE_19, but neither of them match this WUE value. Not the mean WUE or WUE calculated from the means either.	NA	2	C	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	3.2199999999999998				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	5.1775	20	NA	372
2019	2C	296	2C296	2C296	2019-08-08T00:00:00Z	1.9	20.8571	0.40073	52.711	NA	NA	2	C	NA	2019-08-08	2019-07-29T00:00:00Z	10.1	3.2199999999999998				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	5.1775	20	-1.5310768818411524	1484
2019	2C	299	2C299	2C299	2019-08-12T00:00:00Z	6.4	3.9556	0.02029	194.765	NA	NA	2	C	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	3.2199999999999998		pheno18		NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	22.356169208266618	38.2970898611176	5.1775	NA	NA	NA
2019	2D	184	2D184	2D184	2019-08-14T00:00:00Z	10.6	14.5762	0.17366	84.017	NA	NA	2	D	NA	2019-08-14	2019-07-29T00:00:00Z	16.16	5.52				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.6425	20	1.194020268016862	672
2019	2D	194	2D194	2D194	2019-08-09T00:00:00Z	12.5	24.097	0.42756	56.35	NA	NA	2	D	NA	2019-08-09	2019-07-29T00:00:00Z	11.11	5.52				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.6425	20	NA	1311
2019	2D	210	2D210	2D210	2019-08-13T00:00:00Z	12.8	61.2652	0.98886	59.878	NA	NA	2	D	NA	2019-08-13	2019-07-29T00:00:00Z	15.15	5.52				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.6425	20	NA	880
2019	2D	219	2D219	2D219	2019-08-12T00:00:00Z	15.2	12.2121	0.22567	54.14	NA	NA	2	D	NA	2019-08-12	2019-07-29T00:00:00Z	14.14	5.52				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	15.94092065285098	121.71233841653324	137.65325906938423	6.6425	20	NA	630
