year	plotid	plant	plantid_uncorrected	photosynthesis	conductance	WUE	notes	plantid	plot	subplot	discard	separate	modify	plantid_new	transition_fixed	status_18_fixed	status_19_fixed	status_20_fixed	modified	flowered	survived	water	water4	sun_time	sun_date	warm_time	warm_date	snow	sun_date_normal_mean	melt_offset	water_begin	water_end	last_day	precip_prewater_mm	precip_postwater_mm	precip_est_mm	date	n_leaves	VWC
2019	2A	164	2A164	20.0338	0.35423	56.628	duplicate - average across 2A164 before analysis	2A164	2	A				NA	no_record > vegetative > dead_nf	no_record	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2A	176	2A176	33.6793	0.8579	39.257	NA	2A176	2	A				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2A	685	2A685	10.8629	0.18545	58.571	NA	2A685	2	A				NA	no_record > vegetative > flowering	no_record	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2B	85	2B85	37.7484	0.45229	83.475	NA	2B85	2	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2B	86	2B86	16.4671	0.18349	89.721	NA	2B86	2	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2B	137	2B137	NA	NA	NA	NA	2B137	2	B				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2B	137	2B137	12.327	0.08239	149.575	NA	2B137	2	B				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2B	138	2B138	30.7336	0.50872	60.403	NA	2B138	2	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2B	189	2B189	45.8504	0.67457	67.97	NA	2B189	2	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	2C	271	2C271	27.2569	NA	21.813	NA	2C271	2	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	2C	293	2C293	11.1737	0.120675	103.212	JP: two measurements of this plant in WUE_19, but neither of them match this WUE value. Not the mean WUE or WUE calculated from the means either.	2C293	2	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	2C	296	2C296	20.8571	0.40073	52.711	NA	2C296	2	C				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	2C	299	2C299	NA	NA	NA	NA	2C299	2	C		pheno18		NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	2C	299	2C299	3.9556	0.02029	194.765	NA	2C299	2	C		pheno18		NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	2D	184	2D184	14.5762	0.17366	84.017	NA	2D184	2	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	2D	194	2D194	24.097	0.42756	56.35	NA	2D194	2	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	2D	210	2D210	61.2652	0.98886	59.878	NA	2D210	2	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	2D	219	2D219	12.2121	0.22567	54.14	NA	2D219	2	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	2D	220	2D220	17.845	0.56162	31.642	NA	2D220	2	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-09T15:00:00Z	160	2019-06-08T20:00:00Z	159	Normal	157.75	2.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	3A	129	3A129	21.3426	0.25688	83.078	NA	3A129	3	A				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	3A	273	3A273	11.0452	0.299	36.881	NA	3A273	3	A				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	3A	655	3A655	7.3697	0.15971	46.146	NA	3A655	3	A				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	3A	657	3A657	29.7081	0.53899	55.109	NA	3A657	3	A		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	3A	658	3A658	NA	NA	NA	NA	3A658	3	A				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	3A	658	3A658	8.6522	0.08932	96.793	NA	3A658	3	A				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	13.10256662264089	31.523408586444408	NA	NA	NA
2019	3B	619	3B619	15.5774	0.21201	74.198	NA	3B619	3	B				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Mock rainout	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3B	621	3B621	51.0227	0.90069	56.707	NA	3B621	3	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3B	624	3B624	12.4345	0.60421	20.442	NA	3B624	3	B				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	0	0	Control	Mock rainout	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3B	838	3B838	16.4918	0.5599	29.443	NA	3B838	3	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3B	838	3B838	19.8704	0.47437	41.889	duplicate - average across 3B838 before analysis	3B838	3	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3C	123	3C123	1.0754	0.19745	5.446	NA	3C123	3	C				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	3C	126	3C126	18.5304	0.54186	34.238	NA	3C126	3	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	3C	129	3C129	92.9856	NA	52.72	NA	3C129	3	C				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	3C	174	3C174	9.6236	0.50791	19.06	NA	3C174	3	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	3C	208	3C208	4.8259	0.0368	131.445	NA	3C208	3	C				NA	NA	NA	NA	NA	FALSE	NA	NA	Addition	Addition	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	103.20513324528179	121.62597520908531	NA	NA	NA
2019	3D	851	3D851	28.1374	0.86604	32.821	NA	3D851	3	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3D	881	3D881	21.7995	0.41562	52.447	NA	3D881	3	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3D	888	3D888	NA	NA	NA	NA	3D888	3	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3D	888	3D888	5.7275	0.07486	76.579	NA	3D888	3	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3D	891	3D891	39.3031	0.86522	45.47	NA	3D891	3	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	3D	894	3D894	8.9729	0.37208	24.117	NA	3D894	3	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-07T14:00:00Z	158	2019-06-06T19:00:00Z	157	Normal	157.75	0.25	175	227	219	18.420841963803518	26.20513324528178	44.6259752090853	NA	NA	NA
2019	4A	62	4A62	20.6475	0.15306	134.796	NA	4A62	4	A				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791	NA	NA	NA
2019	4A	71	4A71	21.6074	0.37202	58.13	NA	4A71	4	A				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791	NA	NA	NA
2019	4A	113	4A113	39.0743	0.37751	103.536	NA	4A113	4	A				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791	NA	NA	NA
2019	4A	115	4A115	31.9524	0.76086	41.995	NA	4A115	4	A		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791	NA	NA	NA
2019	4A	116	4A116	1.5873	0.30511	5.192	NA	4A116	4	A				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	103.20513324528179	124.95562662071791	NA	NA	NA
2019	4B	190	4B190	10.2341	0.40821	25.094	NA	4B190	4	B				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4B	206	4B206	4.6526	0.10397	44.735	NA	4B206	4	B				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4B	211	4B211	34.11	0.62149	54.91	NA	4B211	4	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4B	214	4B214	38.7324	0.39714	97.528	NA	4B214	4	B				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4C	30	4C30	25.8974	0.65609	40.222	NA	4C30	4	C				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4C	106	4C106	11.753	0.1081	108.778	NA	4C106	4	C				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4B	163	4C163	39.2123	0.49278	79.578	DRC updated plotid	4B163	4	B				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Mock rainout	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4C	189	4C189	19.8476	0.50259	39.495	NA	4C189	4	C				NA	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4C	195	4C195	7.4437	0.32843	22.684	NA	4C195	4	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4C	630	4C630	11.194	0.14451	77.535	NA	4C630	4	C				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	26.20513324528178	47.9556266207179	NA	NA	NA
2019	4D	28	4D28	17.9199	0.12555	142.69	NA	4D28	4	D		pheno18		NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015	NA	NA	NA
2019	4D	37	4D37	16.35955	0.20986	101.697	JP: two measurements of this plant in WUE_19, but neither of them match this WUE value. Not the mean WUE or WUE calculated from the means either.	4D37	4	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015	NA	NA	NA
2019	4D	47	4D47	19.8248	0.48102	41.244	NA	4D47	4	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015	NA	NA	NA
2019	4D	49	4D49	65.2322	NA	56.499	NA	4D49	4	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-05-27T22:00:00Z	147	2019-05-26T18:00:00Z	146	Early	157.75	-10.75	175	227	219	21.750493375436122	13.10256662264089	34.853059998077015	NA	NA	NA
2019	5A	185	5A185	9.83425	0.17281	55.775	two measurements of this plant in WUE_19, but neither of them match this WUE value. Not the mean WUE or WUE calculated from the means either.	5A185	5	A		pheno19		NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649	NA	NA	NA
2019	5A	191	5A191	35.5622	0.83874	42.399	NA	5A191	5	A				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649	NA	NA	NA
2019	5A	195	5A195	20.3371	0.37879	53.729	NA	5A195	5	A				NA	vegetative > flowering > vegetative	vegetative	flowering	vegetative	FALSE	0	1	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649	NA	NA	NA
2019	5A	196	5A196	4.294	0.04528	94.769	NA	5A196	5	A				NA	vegetative > flowering > flowering	vegetative	flowering	flowering	FALSE	1	1	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649	NA	NA	NA
2019	5A	198	5A198	21.917	0.29101	75.323	NA	5A198	5	A				NA	vegetative > vegetative > tagnf	vegetative	vegetative	tagnf	FALSE	NA	NA	Addition	Addition	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	103.20513324528179	121.94009326678649	NA	NA	NA
2019	5B	7	5B7	34.2516	0.84024	41.412	NA	5B7	5	B				NA	flowering > vegetative > vegetative	flowering	vegetative	vegetative	FALSE	0	1	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5B	12	5B12	11.3994	0.29349	38.844	NA	5B12	5	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5B	287	5B287	16.1869	0.24368	66.426	NA	5B287	5	B				NA	vegetative > vegetative > no_record	vegetative	vegetative	no_record	FALSE	NA	NA	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5B	289	5B289	20.52	0.21819	94.431	NA	5B289	5	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5B	296	5B296	11.4643	0.08089	141.748	NA	5B296	5	B				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Mock rainout	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5C	202	5C202	19.8256	0.15034	131.892	NA	5C202	5	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598	NA	NA	NA
2019	5C	207	5C207	4.0073	0.119	33.628	NA	5C207	5	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598	NA	NA	NA
2019	5C	211	5C211	20.1798	0.1338	150.962	NA	5C211	5	C				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598	NA	NA	NA
2019	5C	218	5C218	11.8051	0.166865	119.972	JP: two measurements of this plant in WUE_19, but neither of them match this WUE value. Not the mean WUE or WUE calculated from the means either.	5C218	5	C		seeds20	pheno19	5C229	vegetative > vegetative > dead_nf	vegetative	vegetative	dead_nf	FALSE	0	0	Reduction	Reduction	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	13.10256662264089	31.837526644145598	NA	NA	NA
2019	5D	244	5D244	36.451	0.91441	36.816	NA	5D244	5	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5D	250	5D250	59.5371	0.91226	65.267	NA	5D250	5	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5D	275	5D275	17.5858	0.2601	69.663	NA	5D275	5	D				NA	vegetative > vegetative > flowering	vegetative	vegetative	flowering	FALSE	1	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5D	281	5D281	10.4628	0.17101	61.187	NA	5D281	5	D				NA	vegetative > vegetative > vegetative	vegetative	vegetative	vegetative	FALSE	0	1	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
2019	5D	289	5D289	40.2926	0.55413	72.772	NA	5D289	5	D				NA	vegetative > flowering > dead_nf	vegetative	flowering	dead_nf	FALSE	0	0	Control	Control	2019-06-04T15:00:00Z	155	2019-06-03T17:00:00Z	154	Early	157.75	-2.75	175	227	219	18.73496002150471	26.20513324528178	44.94009326678649	NA	NA	NA
